MPAA,Plot
to_be_classified,The plot centers upon the coming of age and misadventures of three white youths from the small town of Holyoke  Iowa who  having been seduced by the fast money and easy women of the gangsta rap lifestyle  yearn to be African American.[2] The trio of would-be hoodlums ventures to CabriniGreen housing project in Chicago  Illinois  where they have crossovers with gangstas and the police in the climactic finale  the irrepressible leader of the white hoodlums is beaten up and they went back to Iowa and decided to stay there.[3]
to_be_classified,Norm is a confused young man who is drawn into events after witnessing the murder of rock star Madeleine X (Margot Kidder). Jane  a mysterious woman  meets Norm at Madeleine X's funeral  and Zelda  a quirky bohemian artist  helps Norm get a job and attempt to solve the murder.
to_be_classified,"Five teenagers and a teacher go on a two-week trek through the Cascade Mountains. At first  they had a great time; making new friends and enjoying the wild. They then go to Eagle Rock where Mr.B (Matt McCoy) tells about his life in the woods  referring to the events of the first movie. When they are on top of Eagle Rock  Mr. B falls in the woods  so the teenagers set off on a journey to find him. When they find him  they help him recover from the fall. It ends with the teenagers finding rescue helicopters and returning home safely. Only two of them had really seen the white wolf but never told Mr. B."
to_be_classified,The arrival of nurse Ellen Burton to the Belgian Congo is unwelcome to hunter John Lonni Douglas (Robert Mitchum)  who captures animals for zoos. He warns her against traveling upriver to join a female doctor who is working with native tribesmen.Short of money  Lonni is intrigued when partner Huysman (Walter Slezak) tells him there is gold to be found in the region where Ellen will be traveling. Lonni volunteers to accompany her  along with gun bearer Jacques.Ellen (Susan Hayward) is a widow who once discouraged her physician husband from his dream of coming to Africa to give medical aid. She talks a witch doctor out of killing a woman with an abscessed tooth. Upset with her  the witch doctor places a deadly tarantula in Ellen's tent.The doctor she is there to assist has died of fever. The king is pleased when his son is saved from a lion by Lonni  his wounds treated by Ellen  but then the king takes her hostage when Huysman  heavily armed  arrives to search for gold. Huysman's men knock Lonni unconscious and tie him up  but Jacques sacrifices his own life to save that of Lonni  who returns to Ellen's side for good.
to_be_classified,School is out for the summer  and a group of young teenagers go on a hike with Vic  an experienced guide. One teen  Alan  butts heads with Vic during the film  as the life lessons Vic attempts to teach annoy him. The more defiant Alan gets  the more extreme the lessons come from Vic. Alan's defiance and Vic's aggressive lessons culminate in disaster and Vic winds up breaking his leg. Alan then has to use his skills and some of Vic's to get down from the mountain.
to_be_classified,The film is based on the fate of the brigantine Albatross  which sank 2May 1961  allegedly because of a white squall. The film relates the ill-fated school sailing trip led by Dr. Christopher B. Sheldon (Jeff Bridges)  whom the boys call Skipper. He is tough and teaches them discipline. He forms a close connection with all-American Chuck Gieg (Scott Wolf)  troubled rich kid Frank Beaumont (Jeremy Sisto)  shy Gil Martin (Ryan Phillippe) and bad-boy Dean Preston (Eric Michael Cole). On the first days  it is discovered that one of the student crew members  Gil Martin  suffers from acrophobia and does not even try to rescue Chuck  who nearly chokes to death when he becomes entangled in some rigging after slipping from one of the masts. After Chuck was saved by Skipper Sheldon  Gil is ordered to climb the ropes  which he ultimately cannot do  and is assigned to alternative limited duty while on board.Eventually  the brigantine puts into shore and the boys take their leave on the island. Frank's wealthy father and mother give him a surprise visit while the crew is in port. Frank is upset that the visit seems poorly timed by his overbearing parents  and he becomes separated from the boys and their festivities when his parents require him to go out to steak dinner with them. The father and son end up in a fist fight and become further estranged by the visit and the fight.After a night of festivities  the crew set out to sea again on the next day.When a white squall threatens their ship  the boys try to use what Skipper has taught them to survive the horrific ordeal.
to_be_classified,"Norma Selbee is a chorus girl trying to make it in New York City. Her fortunes are not going well  and she is flat broke and on the verge of starvation when she meets Gordon Kent. Kent has spent the last several years in the back woods  utilizing his mining engineering acumen to accumulate a large fortune of approximately $20 million. He has come to the big city looking for a good time  hopefully among the white shoulders of the fair damsels of the Big Apple. Upon meeting Norma  he falls head over heels for her and proposes on their first evening together. Norma is reluctant to agree  for she is not a gold-digger  and she is not in love with Kent. But she has no prospects  and she feels that she may come to love him in time  so she agrees  and the two are immediately married.In a whirlwind of activity  Kent books them on a ship to Europe for their honeymoon which is leaving shortly. On the trans-Atlantic crossing  and upon their arrival on the continent  Kent showers Norma with gifts and fine living. Somehow  she still finds a way to feel unwanted by him. While she wishes that he would spend more time with her  rather than money on her  he also has a business he still has to run. When they travel to Paris  they run into an old acquaintance of Norma's  Lawrence Marchmont  who instantly understands a meal ticket when he sees one. As Kent is distracted by his business dealings  he begins to woo the lonely Norma. She at first resists his advances  but eventually succumbs to Marchmont's attentions  and the two run off together.Devastated  Kent hires investigators to look into the background of the pair. It is discovered that Marchmont's real name is Tommy Pierce  a two-bit con artist who is wanted by the police in several countries. Kent also finds out that Norma's first husband  who Kent knew about  never legally divorced Norma  so technically she is a bigamist. Deciding to teach the pair a lesson  he pairs the private investigators to follow them and ensure that they cannot part from one another. It soon becomes apparent to Norma that the only thing that Marchmont/Pierce was interested in was her jewels  and she has to resume her chorus girl activities in order to support Marchmont/Pierce's drinking habit. However  when either of the two attempts to leave  they are returned to each other  under threat of turning them over to the police for arrest. There are only two problems with this plan: Kent is love Norma; and Norma has fallen in love with Kent.Marchmont/Pierce thinks he has figured a way out of the unpleasant situation when Norma's first husband  Jim Selbee  turns up. The two plan a blackmail scheme to be hatched on Kent  only to have it foiled by Norma. With that plan spoiled  the two con-men turn to plan B  deciding to abscond with Norma's jewels. The night of the robbery  as they are breaking into the safe  the pair argue  resulting in Marchmont/Pierce shooting Selbee  and killing him. Marchmont/Pierce is arrested for the murder  and with Selbee out of the way  Norma is free to return to Kent. She is reticent  due to her guilt over her relationship with Marchmont  but Kent convinces her to return  and the pair is reunited."
to_be_classified,Dr. Matthew Lloyd  an alcoholic doctor  is disgusted by white people's exploitation of the natives on a Polynesian island. The natives dive for pearls. However  numerous accidents occur and one diver dies. In anger  Dr. Lloyd punches Sebastian  the employer. who then tricks Dr. Lloyd onto a ship with a diseased crew (thinking they are ill)  and his men rough him up and send the ship off into a storm. Dr. Lloyd survives and is washed ashore on an island where none of the natives has ever seen a white man.
to_be_classified,"27-year-old St. Louis advertising executive  Max Baron (James Spader)  has completely shut himself off from the world in the two years since the auto accident that killed his wife Janey (Maria Pitillo). On the way to his friend Neil's (Jason Alexander) bachelor party  Max picks up 50 burgers from a diner called White Palace. At the party  he discovers that the order is six burgers short and  to the ridicule of his friends  returns to the restaurant to complain. In a moment that defines his initial character  Max declares  It's the principle. He is roundly mocked by his cohorts.At the White Palace diner  after a heated exchange occurs between Max and a 43-year-old waitress  Nora Baker (Susan Sarandon)  she exasperatedly refunds him. Max returns to the party but leaves upset and heads to a bar  where he runs into Nora. Drunk  she flirts with him  but he pushes her advances away and starts to leave. She senses he's upset  asks why  and discovers his wife died in a car crash. She discloses that she lost her young son to leukemia. The 'connection' prevents him from leaving. They have a few drinks and eventually he gives her a lift home to the Dogtown neighborhood in St. Louis  but drunkenly crashes his car into her mailbox. She invites him to spend the night at her house  with the couch as his bed. Max starts dreaming about his late wife  then wakes up to find Nora performing fellatio on him. They end up having passionate sex.After visiting his wife's grave on the second anniversary of her death  Max returns to White Palace to watch a busy Nora from a distance. He visits her at home with the pretext of replacing the broken mailbox  but instead they begin a relationship. Max becomes more relaxed and cheerful around Nora and at his work  but remains reluctant to reveal their relationship to his family and friends. At one point  he gets frustrated that all he and Nora do are sit and watch TV in her house. She firmly reminds him of their differences in age and social backgrounds.Nora is angry after Max has lied to her about his friend Neil's wedding and that he didn't take her. They argue about how Max keeps their relationship a secret and that he is probably ashamed of being seen with her. Nora's sister  Judy (Eileen Brennan)  meets Max the following day and explains to him  in Nora's absence  how they were abandoned as children and that she left a young Nora to fend for herself. Judy also explains that Nora's son drowned.While at the supermarket with Nora  Max leaves her at the counter and runs into Neil's wife  Rachel (Rachel Chagall)  who invites him and his mystery woman to Thanksgiving. At Max's apartment  Nora hears a message on his answering machine inviting them to the Horowitzes' home for Thanksgiving. Nora brings up the subject to an initially hesitant Max; however  they resolve to attend as a couple. At the Thanksgiving dinner with Neil  Rachel  Mrs. Baron (Renee Taylor)  Max's friends  and the Horowitz extended family make Nora uncomfortable. Following an argument between Nora and Neil's father  she walks out  Max and his mother following. After the dinner  Nora and Max argue in her house over what had happened and she tells him to leave.Some time later  Max finds Nora's house empty and a note explaining to him that she left and that he shouldn't come looking for her. He visits White Palace and is informed that Nora quit. He goes to a brunch with friends and meets Heidi Solomon (Kim Myers)  but cannot stop thinking about Nora. He then realizes that everyone around him seem stuck-up with their perfect upper-middle class lives. He travels to New York to find Judy and is informed that Nora is waitressing in a restaurant. Max finds Nora there and confesses his love to her  revealing that he quit his job and moved to New York to be with her. They reunite  kissing tenderly as patrons of the restaurant look on. Max playfully clears the table of its contents and lays a laughing Nora down on it  climbing on top of her and passionately kissing her  while the whole restaurant cheers and applauds."
to_be_classified,"15 year-old Astrid Magnussen (Alison Lohman) is living in Los Angeles with her mother  the free-spirited artist Ingrid (Michelle Pfeiffer). Since her father left before she was old enough to remember him  Astrid depends heavily upon the care of her passionate but largely self-centered mother.Ingrid's current relationship with a writer named Barry (Billy Connolly) ends when she discovers he is cheating on her with younger women. Ingrid murders him with a poison made from white oleander. Ingrid is arrested and sentenced to life in prison  leaving Astrid under the care of the state of California.Astrid is sent to live with foster mother Starr Thomas (Robin Wright)  a former stripper who is a recovering alcoholic and born-again Christian. They initially interact well  with Astrid being baptised into Starr's church. However  Ingrid is appalled at her conversion and subtly manipulates Astrid against her foster family. Astrid begins an affair with Starr's live in boyfriend Ray (Cole Hauser)  which drives Starr into drinking again. After a loud argument with him  she runs into Astrid's room in a drunken rage and shoots her in the shoulder. The other children beg her not to tell who shot her  so Astrid pretends she has no clue.Astrid spends some time recovering in a hospital before being moved to MacLaren Children's Center (known as Mac. After fighting with some girls  she strikes up a friendship with fellow artist Paul Trout (Patrick Fugit).Eventually  Astrid is placed in the care of Claire Richards (Rene Zellweger)  a former actress  and her producer husband Mark (Noah Wyle). Claire is a sweet  affectionate woman who forms a close bond with Astrid. One day  Astrid comes home to find a letter from her mother to Claire. She confronts Claire only to find out that it has been going on for a while and that they plan on meeting. Claire accompanies Astrid on a visit to Ingrid in prison. The jealous Ingrid exploits Claire's low self-esteem and suspicions over Mark's fidelity  much to Astrid's outrage. During a bad argument with Mark  she agrees to send Astrid back to try and save her marriage. After a tender conversation where they cuddled in bed together  Claire unexpectedly commits suicide  devastating Astrid.Astrid visits her mother to inform her of Claire's death  that she was returned to MAC and that she will never visit her again. Paul is still there and tells her that when he turns 18 that weekend he will move to New York. He asks Astrid to accompany him but she refuses.Astrid passes up better foster parent candidates and chooses to live with a Russian immigrant  Rena (Svetlana Efremova)  who treats her foster children as cheap laborers for her swap meet business. During her time with Rena  she becomes colder and colder with her appearance matching her insides. She is approached by her mother's attorney (Kali Rocha)  a woman taken in by her mother's charm. She offers Astrid anything she wants in exchange for lying for her mother in court since her mother has benefactors. After refusing  Rena tells her that she's stupid to do so. She then offers her to be her partner in their business since she has nowhere better to go. When Astrid refuses  Rena tells her to use her mother like her mother wants to use her.Astrid visits her mother  astonishing her with her appearance. She is no longer blond  but has black hair  harsh makeup and dark clothes. Astrid realizes Rena was right and demands answers about her past in exchange for testifying that she killed Barry in self-defense. Astrid hammers her with questions about Barry  her father  Claire and who Annie was. Ingrid admits to leaving her with Annie for around a year and that her father came looking for her when she was 8  but Ingrid turned him away for leaving them 7 years before. Ingrid claims she would take all she has done back  but when Astrid begs her to not make her testify  she refuses.Astrid goes to a comic book shop looking for letters from Paul. He soon shows up by bus in Los Angeles with her waiting for him. He accompanies her to her mother's trial as she waits to testify. The courtroom lets out and a curious Astrid goes to see what is going on. She questions her mother's attorney and finds out that she was instructed her to leave her alone. Her mother spots her in the courtroom and they stare at one another as she is led away. Gutted  Astrid stares out the window as her mother is taken back to the bus to return to prison. Paul asks what happened and she exhales that her mother let her go.Two years later  a once again blond Astrid has created a life in New York City with Paul. She is last seen tending to her art; suitcases depicting all she has been through. As she passes them  she closes each  stating she will never visit the horrors they contain again."
to_be_classified,A series of murders of rich young women throughout the area of Globe  Arizona bear the distinctive signature of a serial killer. Clues lead Detective Charles Mendoza to visit Paul White  a sound expert installing hi-fi systems in wealthy people's homes. His special talent is to make a noise which echoes through the air cavities in his head and shows him where the sound of the speakers should come from and echo in the room. He is married to Joan  whom  ten years earlier  he had seduced away from Mike DeSantos  who was her then boyfriend. Joan and Paul have a daughter  Danielle  together.Paul  installing equipment at Dr. Sutter's home  proximal to the most-recent murder  is approached by Detective Mendoza-- they have a cordial conversation about sound equipment  but it turns abruptly  when Mendoza asks Paul if he still hunts. Mendoza questions Paul about whether he knew the victim  and then asks him about the tires on his van-- a tread pattern that has been located at the scene of the murder.Mendoza meets with his partner Phil at the police station  where Phil has gathered criminal record information on Paul-- they speculate on what kind of person he might be based on that information. Mendoza  working from photos of the crime scene  begins to identify some aspects of the killer's M/O.Paul visits Fred  proprietor of the local diner-- Fred mentions that Ann Mason has been asking after Paul  ostensibly to work on her satellite system.Various flashbacks show Joan's previous relationship to Mike  traveling across the country from New York in Mike's van  heading for Malibu. It later explains how it came to be that they parted ways. The couple met Paul  whom Mike befriended. At Mike's suggestion  he and Mike go on a deer hunting trip together. Paul shoots a deer and then brutally mutilates it  winding up with blood all over his face  revealing a disturbing  frightening  and incongruous aspect to his personality. Mike catches Joan and Paul having sex. Mike puts a gun to the back of Paul's head but relents and winds up firing the gun over Paul's head  and he leaves.In the present-day  Joan  on her way to Stope's Creek  stops in a gas station asking for directions. She asks for a restroom  and as she's walking around the building  hears a voice singing a familiar song. It's Mike DeSantos  a decade older. They sit and catch up  with Mike eating from a jar of homemade peanut butter. Mike mentions that he's been in prison (though doesn't say why)  and mentions that he received a serious head injury-- and also that that head injury seems to have given him the ability to see the past and the future. He emphatically asks Joan to promise not to tell Paul that she has seen him.Joan soon soon suspects that Paul is having an affair with local married socialite Ann Mason. She finds his truck behind her house. She stabs his tires flat  which winds up providing him with an alibi for the most-recent murder. He begs her forgiveness as the police turn their suspicions away from him. At home  Joan  distraught  runs to the bathroom to vomit and  somehow  notices something odd about the inlaid soap-dish on the raised bathtub. She pries the inlay loose and looks inside  and sees something strange: plastic bags with mysterious shapes inside-- body parts? Joan confronts Paul  and Paul  casually  tries to explain his motivations for killing. He believes he has been chosen and is expressing the nothingness of the universe  whose heart is female and destructive like a black hole. He is putting women out of their misery  but he loves Joan.Joan's distrust of Paul over the next night and day agitates him into a fury. First  he locks her up in a portion of the attic  and then he wraps himself in a suicide vest of high-explosives and paints his face in a form reminiscent of both Kabuki and the blood pattern of diving headfirst into a deer carcass  as seen in the flashbacks to Paul and Mike's hunting trip. Increasingly unhinged  Paul chases his daughter up through the attic  and minutes after accusing Joan of thinking that he'd hurt my own kid  attempts target practice of her fleeing form  missing Danielle  but killing their dog Shasta. Joan and the little girl escape in different directions and soon Joan has to elude Paul in the abandoned quarry. It turns out Mike has been staying there  armed with a machine gun  certain that he will meet Paul again. He rescues Joan and takes away Paul's gun  leading him to the edge of the quarry. Paul makes the sound he uses in the emptiness of living rooms and savors its echo from the quarry. While incessantly pontificating about his philosophies of life and death  Paul reveals a lighter with which he has lit the fuse of his explosive vest. Mike opens fire on him with a machine gun and Joan dives into the lake in the quarry. Paul and Mike both die instantly  in a hail of destruction. Joan is reunited later with her daughter. She talks with Detective Mendoza about what the ten years with Paul could have meant  whose destructive and nihilistic nature she never understood.
to_be_classified,A series of murders of rich young women throughout the area of Globe  Arizona bear the distinctive signature of a serial killer. Clues lead Detective Charles Mendoza to visit Paul White  a sound expert installing hi-fi systems in wealthy people's homes. His special talent is to make a noise which echoes through the air cavities in his head and shows him where the sound of the speakers should come from and echo in the room. He is married to Joan  whom  ten years earlier  he had seduced away from Mike DeSantos  who was her then boyfriend. Joan and Paul have a daughter  Danielle  together.Paul  installing equipment at Dr. Sutter's home  proximal to the most-recent murder  is approached by Detective Mendoza-- they have a cordial conversation about sound equipment  but it turns abruptly  when Mendoza asks Paul if he still hunts. Mendoza questions Paul about whether he knew the victim  and then asks him about the tires on his van-- a tread pattern that has been located at the scene of the murder.Mendoza meets with his partner Phil at the police station  where Phil has gathered criminal record information on Paul-- they speculate on what kind of person he might be based on that information. Mendoza  working from photos of the crime scene  begins to identify some aspects of the killer's M/O.Paul visits Fred  proprietor of the local diner-- Fred mentions that Ann Mason has been asking after Paul  ostensibly to work on her satellite system.Various flashbacks show Joan's previous relationship to Mike  traveling across the country from New York in Mike's van  heading for Malibu. It later explains how it came to be that they parted ways. The couple met Paul  whom Mike befriended. At Mike's suggestion  he and Mike go on a deer hunting trip together. Paul shoots a deer and then brutally mutilates it  winding up with blood all over his face  revealing a disturbing  frightening  and incongruous aspect to his personality. Mike catches Joan and Paul having sex. Mike puts a gun to the back of Paul's head but relents and winds up firing the gun over Paul's head  and he leaves.In the present-day  Joan  on her way to Stope's Creek  stops in a gas station asking for directions. She asks for a restroom  and as she's walking around the building  hears a voice singing a familiar song. It's Mike DeSantos  a decade older. They sit and catch up  with Mike eating from a jar of homemade peanut butter. Mike mentions that he's been in prison (though doesn't say why)  and mentions that he received a serious head injury-- and also that that head injury seems to have given him the ability to see the past and the future. He emphatically asks Joan to promise not to tell Paul that she has seen him.Joan soon soon suspects that Paul is having an affair with local married socialite Ann Mason. She finds his truck behind her house. She stabs his tires flat  which winds up providing him with an alibi for the most-recent murder. He begs her forgiveness as the police turn their suspicions away from him. At home  Joan  distraught  runs to the bathroom to vomit and  somehow  notices something odd about the inlaid soap-dish on the raised bathtub. She pries the inlay loose and looks inside  and sees something strange: plastic bags with mysterious shapes inside-- body parts? Joan confronts Paul  and Paul  casually  tries to explain his motivations for killing. He believes he has been chosen and is expressing the nothingness of the universe  whose heart is female and destructive like a black hole. He is putting women out of their misery  but he loves Joan.Joan's distrust of Paul over the next night and day agitates him into a fury. First  he locks her up in a portion of the attic  and then he wraps himself in a suicide vest of high-explosives and paints his face in a form reminiscent of both Kabuki and the blood pattern of diving headfirst into a deer carcass  as seen in the flashbacks to Paul and Mike's hunting trip. Increasingly unhinged  Paul chases his daughter up through the attic  and minutes after accusing Joan of thinking that he'd hurt my own kid  attempts target practice of her fleeing form  missing Danielle  but killing their dog Shasta. Joan and the little girl escape in different directions and soon Joan has to elude Paul in the abandoned quarry. It turns out Mike has been staying there  armed with a machine gun  certain that he will meet Paul again. He rescues Joan and takes away Paul's gun  leading him to the edge of the quarry. Paul makes the sound he uses in the emptiness of living rooms and savors its echo from the quarry. While incessantly pontificating about his philosophies of life and death  Paul reveals a lighter with which he has lit the fuse of his explosive vest. Mike opens fire on him with a machine gun and Joan dives into the lake in the quarry. Paul and Mike both die instantly  in a hail of destruction. Joan is reunited later with her daughter. She talks with Detective Mendoza about what the ten years with Paul could have meant  whose destructive and nihilistic nature she never understood.
to_be_classified,Jonathan Rivers (Michael Keaton) is a successful architect and lives a peaceful life with his wife Anna (Chandra West) until her unexpected disappearance. Eventually  he is contacted by Raymond Price (Ian McNeice)  who claims that his own son had also died. He says he has recorded messages from Anna through electronic voice phenomena (EVP). While Jonathan is initially dismissive and angered  he later learns about his wife's tragic drowning. Desperate  he begins to believe that the recorded voice is indeed that of his wife. Jonathan becomes obsessed with trying to contact her himself  despite warnings from a psychic  Mirabelle Keegan (Keegan Connor Tracy)  who tries to tell him how the recording can attract other  unwanted entities. A woman named Sarah Tate (Deborah Kara Unger)  who also came to Raymond for his EVP work because she lost her fianc  befriends Jonathan.Raymond is found dead. Jonathan begins to be followed by three demons attracted by his obsession with EVP  and finds that some of the messages he is coming across are from people who are not yet dead  but may soon be. Jonathan hears cries from a woman whom he finds in a car with a child. He is able to save the child  but not the woman. At that woman's funeral  which Jonathan and Sarah both attend  Jonathan approaches the husband and tells him about what happened. The latter thanks Jonathan for saving his son but then asks to be left alone. The husband continues to tell Jonathan to stay away from him and his family. Afterwards  Jonathan sees images of another person  a missing woman named Mary Freeman  while working with his EVP devices. Sarah is later seriously injured by a fall from a balcony while possessed by the demons  that incident which was foreshadowed by Sarah's image being among those on the EVP devices.Jonathan locates the site of his wife's death by following signs on recordings and he also finds his wife's abandoned car. Jonathan finds a set of computers and electronic equipment on site. A construction worker (Mitchell Kosterman) from his company  who has been doing his own EVP work  is holding Mary captive. He has been under the control of the demons to kill all these people  including Anna. The three demons torture Jonathan by breaking his arms and legs and cause him to fall to his death  but a SWAT team along with Detective Smits (Mike Dopud) arrives and are able to save Mary by shooting the construction worker dead. After his funeral  Jonathan's voice can be heard on the radio through static interference saying I'm sorry to his son. The child recognizes the voice and smiles. Sarah  at the graveside in a wheelchair  is menaced by odd noises. And right before the credits roll in  the camera flashes to a TV where Jonathan and his wife are visible.
to_be_classified,"After witnessing the murder of his wife and young son at the hands of Henry Caine (Craig Fairbrass)  who then turned the gun on himself  Abe Dale (Nathan Fillion) is so distressed that he attempts to take his own life. A near-death experience follows that leaves Abe with the ability to identify those who are about to die. He acts on these premonitions to save three people from death  among them a nurse met during his recovery  Sherry Clarke (Katee Sackhoff).Abe soon learns that Henry  before murdering Abe's wife and son  actually saved their lives. Abe concludes that Henry also had the ability to see death. Wanting to learn more about Henry  Abe visits his house only to learn that Henry survived his suicide. Investigating further  Abe discovers the phenomenon of Tria Mera  The Third Day  when Christ was resurrected. Also on the third day the devil takes possession of the mortals who cheated death. Abe concludes that three days after he saved their lives  those he saved will be possessed and compelled to take the lives of others. Accepting this responsibility  Abe comes to terms with the horrible fact that he must consider killing those he had saved to prevent further tragedy.Abe tries unsuccessfully to prevent the second man he saved from killing others  but arrives just a minute too late. Abe is able however to take the gun from the man before he kills himself. Abe tries to explain the situation to Sherry but she is at first non-receptive and he must follow her to the cafe where his wife and son were murdered. While driving he sees his own aura in the rear view mirror. This time  Sherry listens but  just as Abe brings up the gun  police who are already in the cafe shoot him dead. Abe spends his last minutes trying to convince Sherry she must kill herself before her own possession is complete. However  as she reaches for the gun the police pick it up and she becomes hysterical and is put into an ambulance.As the ambulance leaves  Sherry struggles against the demons inside her. Back at the cafe  Abe's life force leaves his body as a lightning streak in pursuit of Sherry's ambulance vaulting from one utility post to the next. He reaches the ambulance and appears to Sherry as a spectre of himself. He is able to comfort her before the demons possess her. She acknowledges him and expires peacefully after he places his hand over her heart. Up ahead  the speeding ambulance is unaware of an accident blocking its path. An 18-wheel fuel tanker is disabled and a commuter bus is stopped. Abe  still manifested as a ghostly spirit  appears on the street directly in front of the ambulance  causing the driver to swerve  avoid the accident at the last minute and miss the tanker; thus  saving the people on the bus. Abe's mission completed  he finally sees a bright white light in front of him with his family waiting in the distance and is able to move on. Back at Blackmount County Asylum  Henry is tormented and driven further insane by the restless spirits of all the victims who died at the hands of people he saved."
to_be_classified,The film starts when Kim Si-hoo  a pawnbroker  is found dead in a remote town in a derelict building  the police are divided whether it was a murder or a suicide.Fourteen years previous to that a man's body is found on an abandoned ship. The prime suspect  a woman suspected of being his lover  is also found dead soon afterwards. The woman's daughter Lee Ji-ah later changes her name to Yoo Mi-ho when she moves in with her aunt  where she grows a flower garden.Fourteen years later  detective Jo Min-woo accidentally discovers the link between the two cases. Talking to the pawnbroker's widow and her son  Kim Yo-han  gives no clue. Then Jo Min-woo requests assistance from Han Dong-soo  who was investigating this case fourteen years ago. Han Dong-soo remembers every fact as this unsolved case ruined his career and killed his son. Dong-soo decides to re-investigate along with Min-woo and Lee Si-yeong  an employee of Mi-ho's rich fiance.Yo-han has matured into a murderer and eliminates those who get in Mi-ho's way. He exists as Mi-ho's shadow  requiring nothing in return. Secretly they are still as close as ever while they are living out separate lives. Mi-ho knows of Yo-han's crimes but looks away from them and encourages them. It is later revealed that Yo-han killed his father after he found him molesting Ji-ah  and Ji-ah killed her mother who was pimping her out to throw suspicion off Yo-han. In the end  Yo-han kills himself to protect Ji-ah.
to_be_classified,Nikolai 'Kolya' Rodchenko (Baryshnikov) is a Soviet ballet dancer who had defected from the Soviet Union. The plane carrying him to a next performance in Tokyo has engine trouble and crashes in Siberia. He is hurt and is soon recognized by KGB officer Colonel Chaiko (Jerzy Skolimowski). Chaiko then contacts African-American tap dancer  Raymond Greenwood (Hines)  who has defected to the Soviet Union  and gets them both to Leningrad. Chaiko wants Rodchenko to dance at the season's opening night at the Kirov  and Greenwood to babysit Rodchenko. To convince Rodchenko  Chaiko uses Galina Ivanova (Helen Mirren)  a former ballerina who never left the Soviet Union and is an old flame of Rodchenko.After an initial period of racial and artistic friction  the two dancers (and defectors in opposite directions) become strong friends. When Raymond finds that his wife Darya Greenwood (Isabella Rossellini) is pregnant  he decides he doesn't want their child to grow up in the Soviet Union  and together  with Rodchenko  they plan an escape  with the help from Galina  who still has feelings for Rodchenko. While the escape plan is going on  Raymond chooses to stay behind to delay Chaiko  gaining time for Nikolai and Darya to get to the Consulate at Leningrad. Even though Raymond is incarcerated when the whole plan is revealed  he is finally traded by the Soviets for a political prisoner from Latin America  and reunites with Darya and Nikolai.
to_be_classified,"With much of the rest of the world at war  a number of bored British aristocrats live dissolute and hedonistic lives in a region of the Kenya Colony known as Happy Valley  drinking  drugging and indulging in decadent sexual affairs to pass the time.On 24 January 1941  Josslyn Hay  the philandering Earl of Erroll  is found dead in his car in a remote location. The Earl has a noble pedigree but a somewhat sordid past and a well-deserved reputation for having affairs with married women.Diana Delves Broughton is one such woman. She is the beautiful wife of Sir John Henry Delves Broughton  known to most as Jock  a man 30 years her senior. Diana has a pre-nuptial understanding with her husband that should either of them fall in love with someone else  the other will do nothing to impede the romance.Diana has indeed succumbed to the charms of the roguish Earl of Erroll  whose other lovers also include the drug-addicted American heiress Alice de Janze and the somewhat more reserved Nina Soames. The Earl is more serious about this affair than any of his earlier dalliances  and wants Diana to marry him. She is reluctant to leave what she thinks is the financial security of her marriage to formalise her relationship with Erroll (who has no funds or prospects)  unaware that Delves Broughton is deep in debt. Privately humiliated but appearing to honour their agreement  Delves Broughton publicly toasts the couple's affair at the club in Nairobi  asking Erroll to bring Diana home at a specified time. Delves Broughton appears to be extremely intoxicated for the rest of the evening; once he is alone it is clear he was feigning drunkenness. After dropping off Diana  Erroll is shot to death in his car not far from the home of Delves Broughton who is soon charged with Errol's murder.Diana is distraught over losing her lover  as is Alice  who openly masturbates next to his corpse at the mortuary. A local plantation owner  Gilbert Colvile  whose only friend is Delves Broughton  quietly offers Diana advice and solace and ultimately shocks her by proposing marriage.Delves Broughton stands trial. There are no witnesses to the crime and the physical evidence that appears incriminating is also circumstantial. He obviously had the motive and means  but is found innocent and the scandal comes to an end. De Janze is dying of a drug overdose  and Diana discovering further evidence that implicates her husband in her lover's death. After menacing her with a shotgun  Broughton shoots himself in front of her. The film ends with a fleeing  bloodstained Diana discovering the remaining Happy Valley set partying around de Janze's grave."
